stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code
536_02,,大竹口,,34.907305,133.301704,536_02,,0,
537_01,,大竹集会所,,34.904445,133.302969,537_01,,0,
537_02,,大竹集会所,,34.904435,133.302891,537_02,,0,
538_01,,岸本上集会所,,34.899993,133.308907,538_01,,0,
539_01,,二本松,,34.90742,133.298712,539_01,,0,
701_01,,新砥市民センター前,,34.909667,133.405014,701_01,,0,
701_02,,新砥市民センター前,,34.909582,133.405036,701_02,,0,
704_01,,メディカルクリニック,,34.936916,133.444016,704_01,,0,
705_01,,哲多支局前,,34.936595,133.451665,705_01,,0,
706_01,,本郷小学校前,,34.937716,133.451194,706_01,,0,
706_02,,本郷小学校前,,34.93744,133.451066,706_02,,0,
707_01,,長柄,,34.944291,133.453131,707_01,,0,
707_02,,長柄,,34.944286,133.453234,707_02,,0,
708_01,,幸田,,34.947525,133.451899,708_01,,0,
708_02,,幸田,,34.947596,133.451846,708_02,,0,
709_01,,豊岡,,34.948159,133.4471,709_01,,0,
709_02,,豊岡,,34.948247,133.447185,709_02,,0,
710_01,,西本,,34.952476,133.44166,710_01,,0,
710_02,,西本,,34.952541,133.441699,710_02,,0,
711_01,,宮河内,,34.951324,133.433187,711_01,,0,
711_02,,宮河内,,34.951392,133.433149,711_02,,0,
712_01,,食源の里,,34.951554,133.429018,712_01,,0,
712_02,,食源の里,,34.95162,133.429043,712_02,,0,
713_01,,改新口,,34.958453,133.417368,713_01,,0,
713_02,,改新口,,34.958544,133.417371,713_02,,0,
714_01,,高松口,,34.962458,133.415107,714_01,,0,
714_02,,高松口,,34.962523,133.41516,714_02,,0,
715_01,,健康の森学園,,34.961065,133.413663,715_01,,0,
715_02,,健康の森学園,,34.961094,133.413542,715_02,,0,
716_01,,萬歳,,34.901779,133.454559,716_01,,0,
716_02,,萬歳,,34.901721,133.454616,716_02,,0,
717_01,,吉清,,34.910084,133.465029,717_01,,0,
717_02,,吉清,,34.910028,133.464966,717_02,,0,
718_01,,井戸口,,34.899899,133.474269,718_01,,0,
718_02,,井戸口,,34.899836,133.474388,718_02,,0,
719_01,,井原,,34.901611,133.476414,719_01,,0,
719_02,,井原,,34.901588,133.476481,719_02,,0,
720_01,,布寄,,34.895607,133.482037,720_01,,0,
720_02,,布寄,,34.895539,133.482126,720_02,,0,
721_01,,荻尾口,,34.902357,133.490075,721_01,,0,
721_02,,荻尾口,,34.902332,133.49015,721_02,,0,
722_01,,荻尾公会堂,,34.903816,133.493839,722_01,,0,
722_02,,荻尾公会堂,,34.903742,133.49385,722_02,,0,
723_01,,八幡前,,34.90492,133.502231,723_01,,0,
723_02,,八幡前,,34.90485,133.502243,723_02,,0,
724_01,,熊野,,34.905596,133.507148,724_01,,0,
724_02,,熊野,,34.905476,133.507028,724_02,,0,
725_01,,末森口,,34.907648,133.513857,725_01,,0,
725_02,,末森口,,34.907685,133.514003,725_02,,0,
726_01,,畑谷,,34.911604,133.518554,726_01,,0,
726_02,,畑谷,,34.91152,133.518607,726_02,,0,
727_01,,倉瀬平,,34.916918,133.52089,727_01,,0,
727_02,,倉瀬平,,34.916894,133.520924,727_02,,0,
728_01,,白谷橋,,34.920867,133.5195,728_01,,0,
728_02,,白谷橋,,34.920879,133.519598,728_02,,0,
729_01,,井倉洞前,,34.926123,133.521205,729_01,,0,
729_02,,井倉洞前,,34.926142,133.521279,729_02,,0,
730_01,,郵便局前（井倉）,,34.92918,133.520209,730_01,,0,
730_02,,郵便局前（井倉）,,34.929211,133.520263,730_02,,0,
731_01,,井倉駅,,34.931469,133.516264,731_01,,0,
732_01,,川上,,34.899764,133.43926,732_01,,0,
732_02,,川上,,34.899826,133.43927,732_02,,0,
733_01,,田畑橋,,34.897464,133.435148,733_01,,0,
733_02,,田畑橋,,34.897501,133.435159,733_02,,0,
734_01,,末光橋,,34.895734,133.42789,734_01,,0,
734_02,,末光橋,,34.89578,133.427848,734_02,,0,
735_01,,蚊家口,,34.894696,133.418144,735_01,,0,
735_02,,蚊家口,,34.894793,133.418175,735_02,,0,
736_01,,蚊家,,34.894168,133.411196,736_01,,0,
736_02,,蚊家,,34.894208,133.411129,736_02,,0,
737_01,,向山口,,34.891122,133.40563,737_01,,0,
737_02,,向山口,,34.891188,133.405611,737_02,,0,
738_01,,田井原,,34.89095,133.399428,738_01,,0,
738_02,,田井原,,34.891026,133.399482,738_02,,0,
739_01,,金蛍交流館,,34.894759,133.391531,739_01,,0,
739_02,,金蛍交流館,,34.8948,133.391605,739_02,,0,
740_01,,中野,,34.898486,133.3962,740_01,,0,
740_02,,中野,,34.898427,133.39623,740_02,,0,
741_01,,堀田橋,,34.903382,133.403453,741_01,,0,
741_02,,堀田橋,,34.903308,133.403639,741_02,,0,
742_01,,引無口,,34.915897,133.401942,742_01,,0,
742_02,,引無口,,34.915976,133.401977,742_02,,0,
743_01,,田淵,,34.92937,133.397093,743_01,,0,
743_02,,田淵,,34.929427,133.397223,743_02,,0,
744_01,,大山口,,34.930147,133.394792,744_01,,0,
744_02,,大山口,,34.930211,133.39484,744_02,,0,
745_01,,平忠口,,34.927726,133.389178,745_01,,0,
745_02,,平忠口,,34.927796,133.389123,745_02,,0,
746_01,,キャンプ場前,,34.925786,133.380117,746_01,,0,
746_02,,キャンプ場前,,34.925848,133.380088,746_02,,0,
747_01,,新田（哲多）,,34.92111,133.374401,747_01,,0,
747_02,,新田（哲多）,,34.921174,133.374379,747_02,,0,
"18_1",,"岡山駅",,"34.664703","133.91841","18_1",,"0",,,,
"18_2",,"岡山駅",,"34.66561","133.91867","18_2",,"0",,,,
"18_3",,"岡山駅",,"34.6655","133.91861","18_3",,"0",,,,
"18_4",,"岡山駅",,"34.66536","133.91852","18_4",,"0",,,,
"18_5",,"岡山駅",,"34.66528","133.91846","18_5",,"0",,,,
"18_6",,"岡山駅",,"34.665115","133.91835","18_6",,"0",,,,
"18_7",,"岡山駅",,"34.665","133.91824","18_7",,"0",,,,
"18_8",,"岡山駅",,"34.66483","133.91815","18_8",,"0",,,,
"18_10",,"岡山駅",,"34.665257","133.9188","18_10",,"0",,,,
"19_1",,"岡山駅前",,"34.66571","133.92102","19_1",,"0",,,,
"19_2",,"岡山駅前",,"34.665394","133.9211","19_2",,"0",,,,
"19_3",,"岡山駅前",,"34.665688","133.9208","19_3",,"0",,,,
"19_4",,"岡山駅前",,"34.665688","133.92091","19_4",,"0",,,,
"19_5",,"岡山駅前",,"34.665688","133.92114","19_5",,"0",,,,
"19_6",,"岡山駅前",,"34.665688","133.92169","19_6",,"0",,,,
"19_7",,"岡山駅前",,"34.665405","133.92084","19_7",,"0",,,,
"19_8",,"岡山駅前",,"34.66542","133.92108","19_8",,"0",,,,
"19_9",,"岡山駅前",,"34.665688","133.92136","19_9",,"0",,,,
"20_1",,"西川緑道公園前",,"34.66542","133.92226","20_1",,"0",,,,
"20_2",,"西川緑道公園前",,"34.66575","133.92151","20_2",,"0",,,,
"21_1",,"柳川西",,"34.66545","133.92473","21_1",,"0",,,,
"21_2",,"柳川西",,"34.665688","133.92387","21_2",,"0",,,,
"22_1",,"ＮＴＴ岡山前",,"34.66322","133.92645","22_1",,"0",,,,
"22_2",,"ＮＴＴ岡山前",,"34.66317","133.92609","22_2",,"0",,,,
"22_3",,"ＮＴＴ岡山前",,"34.66306","133.92635","22_3",,"0",,,,
"22_4",,"ＮＴＴ岡山前",,"34.66297","133.92609","22_4",,"0",,,,
"22_5",,"ＮＴＴ岡山前",,"34.66317","133.92609","22_5",,"0",,,,
"23_1",,"両備前",,"34.6626","133.92097","23_1",,"0",,,,
"24_1",,"農業会館前",,"34.66251","133.92488","24_1",,"0",,,,
"25_1",,"柳町一丁目",,"34.66017","133.92075","25_1",,"0",,,,
"26_1",,"田町二丁目",,"34.66039","133.92511","26_1",,"0",,,,
"27_1",,"天満屋",,"34.661633","133.92827","27_1",,"0",,,,
"27_2",,"天満屋",,"34.66216","133.92853","27_2",,"0",,,,
"27_3",,"天満屋",,"34.66207","133.92853","27_3",,"0",,,,
"27_4",,"天満屋",,"34.66199","133.92853","27_4",,"0",,,,
"27_5",,"天満屋",,"34.661896","133.92853","27_5",,"0",,,,
"27_6",,"天満屋",,"34.661816","133.92853","27_6",,"0",,,,
"27_7",,"天満屋",,"34.66173","133.92853","27_7",,"0",,,,
"27_8",,"天満屋",,"34.661713","133.92828","27_8",,"0",,,,
"27_12",,"天満屋",,"34.66155","133.92827","27_12",,"0",,,,
"27_13",,"天満屋",,"34.66188","133.92825","27_13",,"0",,,,
"28_1",,"中銀前",,"34.66259","133.93028","28_1",,"0",,,,
"28_2",,"中銀前",,"34.662376","133.93091","28_2",,"0",,,,
"28_3",,"中銀前",,"34.662327","133.93098","28_3",,"0",,,,
"29_1",,"栄町",,"34.66048","133.92981","29_1",,"0",,,,
"29_2",,"栄町",,"34.66048","133.92981","29_2",,"0",,,,
"30_1",,"中電前",,"34.66047","133.93155","30_1",,"0",,,,
"31_1",,"県庁前",,"34.66222","133.93443","31_1",,"0",,,,
"31_2",,"県庁前",,"34.66077","133.93457","31_2",,"0",,,,
"31_3",,"県庁前",,"34.66222","133.93443","31_3",,"0",,,,
"31_4",,"県庁前",,"34.66077","133.93457","31_4",,"0",,,,
"32_1",,"市役所入口",,"34.656162","133.92198","32_1",,"0",,,,
"32_2",,"市役所入口",,"34.65645","133.92091","32_2",,"0",,,,
"33_1",,"千日前・岡山芸術創造劇場ハレノワ南",,"34.656162","133.9278","33_1",,"0",,,,
"33_2",,"千日前・岡山芸術創造劇場ハレノワ南",,"34.6564","133.9295","33_2",,"0",,,,
"34_1",,"駅前町",,"34.667145","133.91965","34_1",,"0",,,,
"35_1",,"岡山高島屋前",,"34.66483","133.91928","35_1",,"0",,,,
"36_1",,"錦町",,"34.66347","133.91917","36_1",,"0",,,,
"37_1",,"イオンモール岡山前・源吉兆庵本社前",,"34.661926","133.91895","37_1",,"0",,,,
"38_1",,"山陽新聞社前・杜の街入口",,"34.65789","133.91911","38_1",,"0",,,,
"38_2",,"山陽新聞社前・杜の街入口",,"34.6576","133.91942","38_2",,"0",,,,
"38_3",,"山陽新聞社前・杜の街入口",,"34.6576","133.91942","38_3",,"0",,,,
"38_4",,"山陽新聞社前・杜の街入口",,"34.65789","133.91911","38_4",,"0",,,,
"39_1",,"岡山市役所前",,"34.65565","133.91914","39_1",,"0",,,,
"39_2",,"岡山市役所前",,"34.655224","133.91885","39_2",,"0",,,,
"39_3",,"岡山市役所前",,"34.65547","133.91866","39_3",,"0",,,,
"40_1",,"水道局前",,"34.653824","133.91756","40_1",,"0",,,,
"40_2",,"水道局前",,"34.653465","133.9177","40_2",,"0",,,,
"41_1",,"精神科医療センター西",,"34.65136","133.91487","41_1",,"0",,,,
"41_2",,"精神科医療センター西",,"34.65109","133.91493","41_2",,"0",,,,
"42_1",,"東古松二丁目",,"34.65007","133.91344","42_1",,"0",,,,
"42_2",,"東古松二丁目",,"34.64997","133.91348","42_2",,"0",,,,
"43_1",,"大元駅前",,"34.64769","133.91118","43_1",,"0",,,,
"43_2",,"大元駅前",,"34.64722","133.91138","43_2",,"0",,,,
"44_1",,"西古松",,"34.64564","133.90852","44_1",,"0",,,,
"44_2",,"西古松",,"34.64556","133.90833","44_2",,"0",,,,
"45_1",,"大元一丁目",,"34.64454","133.9047","45_1",,"0",,,,
"45_2",,"大元一丁目",,"34.644","133.90477","45_2",,"0",,,,
"46_1",,"野崎",,"34.64315","133.9047","46_1",,"0",,,,
"46_2",,"野崎",,"34.6424","133.9048","46_2",,"0",,,,
"47_1",,"下中野北",,"34.63855","133.90424","47_1",,"0",,,,
"47_2",,"下中野北",,"34.63844","133.90433","47_2",,"0",,,,
"48_1",,"下中野",,"34.636265","133.90164","48_1",,"0",,,,
"48_2",,"下中野",,"34.63615","133.90189","48_2",,"0",,,,
"49_1",,"両備テクノ前",,"34.63314","133.89812","49_1",,"0",,,,
"49_2",,"両備テクノ前",,"34.63362","133.89902","49_2",,"0",,,,
"50_1",,"大角橋",,"34.631985","133.89677","50_1",,"0",,,,
"50_2",,"大角橋",,"34.63153","133.89664","50_2",,"0",,,,
"51_1",,"西市",,"34.630512","133.89511","51_1",,"0",,,,
"51_2",,"西市",,"34.63026","133.8952","51_2",,"0",,,,
"52_1",,"米倉",,"34.62715","133.89133","52_1",,"0",,,,
"52_2",,"米倉",,"34.62727","133.89159","52_2",,"0",,,,
"53_1",,"相生橋",,"34.62577","133.88611","53_1",,"0",,,,
"53_2",,"相生橋",,"34.62565","133.88606","53_2",,"0",,,,
"54_1",,"大福中",,"34.62389","133.88255","54_1",,"0",,,,
"54_2",,"大福中",,"34.62347","133.88193","54_2",,"0",,,,
"55_1",,"大福",,"34.62188","133.87895","55_1",,"0",,,,
"55_2",,"大福",,"34.62199","133.87926","55_2",,"0",,,,
"56_1",,"荒田",,"34.619293","133.8732","56_1",,"0",,,,
"56_2",,"荒田",,"34.61904","133.87263","56_2",,"0",,,,
"57_1",,"荒田西",,"34.61795","133.86916","57_1",,"0",,,,
"57_2",,"荒田西",,"34.61791","133.86925","57_2",,"0",,,,
"58_1",,"和田",,"34.61684","133.86575","58_1",,"0",,,,
"58_2",,"和田",,"34.61678","133.86572","58_2",,"0",,,,
"59_1",,"汗入",,"34.61491","133.86092","59_1",,"0",,,,
"59_2",,"汗入",,"34.61505","133.86127","59_2",,"0",,,,
"60_1",,"岡山南支援学校",,"34.59227","133.86798","60_1",,"0",,,,
"61_1",,"大雲寺前",,"34.65646","133.92465","61_1",,"0",,,,
"61_2",,"大雲寺前",,"34.65744","133.9265","61_2",,"0",,,,
"61_3",,"大雲寺前",,"34.65741","133.92612","61_3",,"0",,,,
"61_4",,"大雲寺前",,"34.65614","133.92542","61_4",,"0",,,,
"61_5",,"大雲寺前",,"34.65641","133.92441","61_5",,"0",,,,
"62_1",,"東中央町",,"34.65473","133.92604","62_1",,"0",,,,
"62_2",,"東中央町",,"34.654816","133.92628","62_2",,"0",,,,
"63_1",,"清輝橋",,"34.6505","133.92546","63_1",,"0",,,,
"63_2",,"清輝橋",,"34.65192","133.92574","63_2",,"0",,,,
"63_3",,"清輝橋",,"34.65148","133.92516","63_3",,"0",,,,
"63_4",,"清輝橋",,"34.651443","133.92488","63_4",,"0",,,,
"63_5",,"清輝橋",,"34.650726","133.9255","63_5",,"0",,,,
"64_1",,"岡南営業所",,"34.644432","133.92485","64_1",,"0",,,,
"64_2",,"岡南営業所",,"34.64425","133.92503","64_2",,"0",,,,
"65_1",,"岡南小学校前",,"34.640835","133.92493","65_1",,"0",,,,
"65_2",,"岡南小学校前",,"34.641518","133.92516","65_2",,"0",,,,
"67_1",,"日赤病院入口",,"34.63647","133.92224","67_1",,"0",,,,
"67_2",,"日赤病院入口",,"34.63625","133.92232","67_2",,"0",,,,
"68_1",,"日赤病院",,"34.635","133.923","68_1",,"0",,,,
"69_1",,"青江北",,"34.63472","133.92044","69_1",,"0",,,,
"69_2",,"青江北",,"34.633743","133.91977","69_2",,"0",,,,
"69_3",,"青江北",,"34.633743","133.91977","69_3",,"0",,,,
"69_4",,"青江北",,"34.63472","133.92044","69_4",,"0",,,,
"70_1",,"青江西",,"34.63042","133.91609","70_1",,"0",,,,
"70_2",,"青江西",,"34.63154","133.9176","70_2",,"0",,,,
"70_3",,"青江西",,"34.63154","133.9176","70_3",,"0",,,,
"70_4",,"青江西",,"34.63042","133.91609","70_4",,"0",,,,
"71_1",,"泉田口",,"34.625343","133.91185","71_1",,"0",,,,
"71_2",,"泉田口",,"34.62534","133.91142","71_2",,"0",,,,
"71_3",,"泉田口",,"34.625523","133.91345","71_3",,"0",,,,
"71_4",,"泉田口",,"34.62541","133.9133","71_4",,"0",,,,
"72_1",,"芳泉高入口",,"34.623795","133.91008","72_1",,"0",,,,
"72_2",,"芳泉高入口",,"34.62372","133.91035","72_2",,"0",,,,
"73_1",,"当新田",,"34.620987","133.9076","73_1",,"0",,,,
"73_2",,"当新田",,"34.62093","133.90776","73_2",,"0",,,,
"74_1",,"大東",,"34.61621","133.9038","74_1",,"0",,,,
"74_2",,"大東",,"34.61652","133.9042","74_2",,"0",,,,
"75_1",,"錦貯水",,"34.608513","133.90364","75_1",,"0",,,,
"76_1",,"藤田団地北",,"34.60625","133.90257","76_1",,"0",,,,
"76_2",,"藤田団地北",,"34.60474","133.90163","76_2",,"0",,,,
"77_1",,"藤田第二小学校沖",,"34.601795","133.89893","77_1",,"0",,,,
"78_1",,"藤田団地南",,"34.60054","133.89793","78_1",,"0",,,,
"78_2",,"藤田団地南",,"34.59915","133.89706","78_2",,"0",,,,
"79_1",,"錦六区入口",,"34.59771","133.89563","79_1",,"0",,,,
"79_2",,"錦六区入口",,"34.59632","133.89478","79_2",,"0",,,,
"80_1",,"DCM岡山・Pモール藤田前",,"34.59043","133.88843","80_1",,"0",,,,
"80_2",,"DCM岡山・Pモール藤田前",,"34.589924","133.88808","80_2",,"0",,,,
"81_1",,"興陽高校前",,"34.5879","133.88759","81_1",,"0",,,,
"81_2",,"興陽高校前",,"34.5867","133.88692","81_2",,"0",,,,
"82_1",,"都六区入口",,"34.578823","133.8847","82_1",,"0",,,,
"82_2",,"都六区入口",,"34.57704","133.88475","82_2",,"0",,,,
"83_1",,"都六区下",,"34.5665","133.88327","83_1",,"0",,,,
"83_2",,"都六区下",,"34.56464","133.8833","83_2",,"0",,,,
"84_1",,"秀天橋",,"34.52452","133.90036","84_1",,"0",,,,
"84_2",,"秀天橋",,"34.524","133.90102","84_2",,"0",,,,
"84_3",,"秀天橋",,"34.523834","133.90002","84_3",,"0",,,,
"84_4",,"秀天橋",,"34.52354","133.89983","84_4",,"0",,,,
"85_1",,"荘内支所前",,"34.51037","133.89485","85_1",,"0",,,,
"85_2",,"荘内支所前",,"34.50972","133.89464","85_2",,"0",,,,
"86_1",,"暮石",,"34.500076","133.89027","86_1",,"0",,,,
"87_2",,"長尾農協前",,"34.49673","133.88707","87_2",,"0",,,,
"88_2",,"滝",,"34.495293","133.88068","88_2",,"0",,,,
"89_2",,"永井",,"34.485744","133.87451","89_2",,"0",,,,
"90_2",,"永井中",,"34.482994","133.87341","90_2",,"0",,,,
"91_1",,"永井上",,"34.48219","133.8706","91_1",,"0",,,,
"92_1",,"十日市",,"34.63813","133.92607","92_1",,"0",,,,
"92_2",,"十日市",,"34.63765","133.9269","92_2",,"0",,,,
"93_1",,"十日市南",,"34.63574","133.9286","93_1",,"0",,,,
"93_2",,"十日市南",,"34.635284","133.92937","93_2",,"0",,,,
"93_3",,"十日市南",,"34.635284","133.92937","93_3",,"0",,,,
"93_4",,"十日市南",,"34.63574","133.9286","93_4",,"0",,,,
"94_1",,"豊成",,"34.63362","133.93083","94_1",,"0",,,,
"94_2",,"豊成",,"34.63365","133.93114","94_2",,"0",,,,
"95_1",,"浜野西",,"34.630383","133.93428","95_1",,"0",,,,
"95_2",,"浜野西",,"34.630627","133.93436","95_2",,"0",,,,
"96_1",,"浜野入口",,"34.627163","133.93756","96_1",,"0",,,,
"96_2",,"浜野入口",,"34.62696","133.93811","96_2",,"0",,,,
"97_1",,"福浜校前",,"34.625004","133.93991","97_1",,"0",,,,
"97_2",,"福浜校前",,"34.62481","133.94035","97_2",,"0",,,,
"98_1",,"洲崎",,"34.62208","133.94296","98_1",,"0",,,,
"98_2",,"洲崎",,"34.622437","133.94287","98_2",,"0",,,,
"99_1",,"みやはら耳鼻科・福浜市営住宅前",,"34.617416","133.94151","99_1",,"0",,,,
"99_2",,"みやはら耳鼻科・福浜市営住宅前",,"34.61821","133.94199","99_2",,"0",,,,
"100_1",,"機工センター口",,"34.614773","133.94164","100_1",,"0",,,,
"100_2",,"機工センター口",,"34.614826","133.94179","100_2",,"0",,,,
"101_1",,"若葉町",,"34.612343","133.94328","101_1",,"0",,,,
"101_2",,"若葉町",,"34.612442","133.94339","101_2",,"0",,,,
"102_1",,"並木町",,"34.6103","133.94383","102_1",,"0",,,,
"102_2",,"並木町",,"34.6102","133.944","102_2",,"0",,,,
"103_1",,"築港栄町",,"34.60794","133.94304","103_1",,"0",,,,
"103_2",,"築港栄町",,"34.60794","133.94324","103_2",,"0",,,,
"104_1",,"あけぼの町",,"34.60678","133.94258","104_1",,"0",,,,
"104_2",,"あけぼの町",,"34.60667","133.94272","104_2",,"0",,,,
"105_1",,"築港新町",,"34.60374","133.9413","105_1",,"0",,,,
"105_2",,"築港新町",,"34.60437","133.94173","105_2",,"0",,,,
"105_3",,"築港新町",,"34.60511","133.93971","105_3",,"0",,,,
"105_4",,"築港新町",,"34.60513","133.94017","105_4",,"0",,,,
"106_1",,"新西大寺町筋",,"34.65881","133.92615","106_1",,"0",,,,
"106_2",,"新西大寺町筋",,"34.65912","133.92648","106_2",,"0",,,,
"107_1",,"大学病院筋",,"34.65642","133.92201","107_1",,"0",,,,
"107_2",,"大学病院筋",,"34.65614","133.92085","107_2",,"0",,,,
"107_3",,"大学病院筋",,"34.65642","133.92201","107_3",,"0",,,,
"108_1",,"大供",,"34.65636","133.91774","108_1",,"0",,,,
"108_2",,"大供",,"34.65612","133.9184","108_2",,"0",,,,
"109_1",,"厚生町商工会議所前",,"34.656284","133.91382","109_1",,"0",,,,
"109_2",,"厚生町商工会議所前",,"34.656044","133.91348","109_2",,"0",,,,
"110_1",,"光生病院前",,"34.65603","133.91124","110_1",,"0",,,,
"111_1",,"大供新屋敷",,"34.656105","133.90865","111_1",,"0",,,,
"111_2",,"大供新屋敷",,"34.65592","133.90794","111_2",,"0",,,,
"111_3",,"大供新屋敷",,"34.65592","133.90794","111_3",,"0",,,,
"111_4",,"大供新屋敷",,"34.656105","133.90865","111_4",,"0",,,,
"112_1",,"野田東",,"34.655354","133.9038","112_1",,"0",,,,
"112_2",,"野田東",,"34.65519","133.90399","112_2",,"0",,,,
"113_1",,"備前野田",,"34.6543","133.9005","113_1",,"0",,,,
"113_2",,"備前野田",,"34.654385","133.90144","113_2",,"0",,,,
"114_1",,"岡山ドーム入口",,"34.6527","133.89554","114_1",,"0",,,,
"114_2",,"岡山ドーム入口",,"34.652485","133.89552","114_2",,"0",,,,
"115_1",,"大野辻",,"34.65082","133.8912","115_1",,"0",,,,
"115_2",,"大野辻",,"34.650166","133.89038","115_2",,"0",,,,
"116_1",,"北長瀬駅前",,"34.6527","133.88547","116_1",,"0",,,,
"116_2",,"北長瀬駅前",,"34.652424","133.88525","116_2",,"0",,,,
"117_1",,"中仙道",,"34.64882","133.88475","117_1",,"0",,,,
"117_2",,"中仙道",,"34.648643","133.88474","117_2",,"0",,,,
"118_1",,"西長瀬",,"34.64839","133.87987","118_1",,"0",,,,
"118_2",,"西長瀬",,"34.6482","133.87984","118_2",,"0",,,,
"119_1",,"備前白石",,"34.64812","133.8754","119_1",,"0",,,,
"119_2",,"備前白石",,"34.64801","133.87611","119_2",,"0",,,,
"120_1",,"鉄工センター前",,"34.646484","133.87006","120_1",,"0",,,,
"120_2",,"鉄工センター前",,"34.64641","133.87013","120_2",,"0",,,,
"121_1",,"延友",,"34.644707","133.86441","121_1",,"0",,,,
"121_2",,"延友",,"34.64429","133.86339","121_2",,"0",,,,
"122_1",,"平野",,"34.64618","133.85867","122_1",,"0",,,,
"122_2",,"平野",,"34.646088","133.85817","122_2",,"0",,,,
"123_1",,"庭瀬駅通",,"34.64627","133.8541","123_1",,"0",,,,
"123_2",,"庭瀬駅通",,"34.64621","133.85272","123_2",,"0",,,,
"124_1",,"庭瀬本町",,"34.64617","133.84729","124_1",,"0",,,,
"124_2",,"庭瀬本町",,"34.64612","133.84871","124_2",,"0",,,,
"125_1",,"撫川",,"34.64431","133.84045","125_1",,"0",,,,
"125_2",,"撫川",,"34.644115","133.84024","125_2",,"0",,,,
"126_1",,"下撫川",,"34.64327","133.83736","126_1",,"0",,,,
"126_2",,"下撫川",,"34.64325","133.83768","126_2",,"0",,,,
"128_1",,"瀬戸大橋温泉",,"34.64177","133.83272","128_1",,"0",,,,
"128_2",,"瀬戸大橋温泉",,"34.641518","133.83223","128_2",,"0",,,,
"129_1",,"備中庄",,"34.64007","133.82776","129_1",,"0",,,,
"129_2",,"備中庄",,"34.64049","133.82861","129_2",,"0",,,,
"129_3",,"備中庄",,"34.64007","133.82776","129_3",,"0",,,,
"129_4",,"備中庄",,"34.64049","133.82861","129_4",,"0",,,,
"130_1",,"清心学園口",,"34.63714","133.81853","130_1",,"0",,,,
"130_2",,"清心学園口",,"34.63739","133.819","130_2",,"0",,,,
"130_3",,"清心学園口",,"34.63714","133.81853","130_3",,"0",,,,
"130_4",,"清心学園口",,"34.637623","133.8188","130_4",,"0",,,,
"131_1",,"松島北ノ口",,"34.63404","133.81226","131_1",,"0",,,,
"131_2",,"松島北ノ口",,"34.63492","133.81352","131_2",,"0",,,,
"131_3",,"松島北ノ口",,"34.63404","133.81226","131_3",,"0",,,,
"131_4",,"松島北ノ口",,"34.63492","133.81352","131_4",,"0",,,,
"132_1",,"川崎医大前",,"34.63252","133.80957","132_1",,"0",,,,
"132_2",,"川崎医大前",,"34.63287","133.80995","132_2",,"0",,,,
"132_3",,"川崎医大前",,"34.63252","133.80957","132_3",,"0",,,,
"132_4",,"川崎医大前",,"34.63287","133.80995","132_4",,"0",,,,
"133_1",,"松島西ノ口",,"34.63053","133.80609","133_1",,"0",,,,
"133_2",,"松島西ノ口",,"34.63072","133.80614","133_2",,"0",,,,
"133_3",,"松島西ノ口",,"34.62984","133.80688","133_3",,"0",,,,
"133_4",,"松島西ノ口",,"34.629856","133.80704","133_4",,"0",,,,
"134_1",,"バラ園南",,"34.64277","133.83443","134_1",,"0",,,,
"134_2",,"バラ園南",,"34.64269","133.83421","134_2",,"0",,,,
"135_1",,"ＲＳＫバラ園前",,"34.64692","133.83298","135_1",,"0",,,,
"135_2",,"ＲＳＫバラ園前",,"34.64672","133.83287","135_2",,"0",,,,
"136_1",,"中庄駅",,"34.62661","133.80803","136_1",,"0",,,,
"137_1",,"大学病院",,"34.65174","133.92078","137_1",,"0",,,,
"138_1",,"大学病院入口",,"34.65237","133.92053","138_1",,"0",,,,
"138_2",,"大学病院入口",,"34.6522","133.92169","138_2",,"0",,,,
"139_1",,"桜橋",,"34.6508","133.93227","139_1",,"0",,,,
"139_2",,"桜橋",,"34.650055","133.93222","139_2",,"0",,,,
"139_3",,"桜橋",,"34.65026","133.93256","139_3",,"0",,,,
"139_4",,"桜橋",,"34.65013","133.93251","139_4",,"0",,,,
"140_1",,"網浜",,"34.65001","133.93631","140_1",,"0",,,,
"140_2",,"網浜",,"34.64979","133.93591","140_2",,"0",,,,
"141_1",,"協立病院前",,"34.65195","133.93738","141_1",,"0",,,,
"141_2",,"協立病院前",,"34.652065","133.93765","141_2",,"0",,,,
"142_1",,"国清寺前",,"34.65544","133.93825","142_1",,"0",,,,
"142_2",,"国清寺前",,"34.65565","133.9385","142_2",,"0",,,,
"143_1",,"東高前",,"34.652424","133.93994","143_1",,"0",,,,
"144_1",,"附属校前",,"34.653","133.94238","144_1",,"0",,,,
"145_1",,"東島田町",,"34.65875","133.91232","145_1",,"0",,,,
"146_1",,"古京",,"34.66066","133.94054","146_1",,"0",,,,
"146_2",,"古京",,"34.660313","133.94055","146_2",,"0",,,,
"147_1",,"門田屋敷",,"34.65795","133.939","147_1",,"0",,,,
"148_1",,"山陽学園中学・高校前",,"34.65612","133.94044","148_1",,"0",,,,
"148_2",,"山陽学園中学・高校前",,"34.656284","133.9397","148_2",,"0",,,,
"149_1",,"東山電停前",,"34.656284","133.94283","149_1",,"0",,,,
"150_1",,"東山",,"34.65631","133.94354","150_1",,"0",,,,
"150_2",,"東山",,"34.65655","133.94379","150_2",,"0",,,,
